date,station,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2015-10-03,Admiralty,0.0,28.4,31.7,25.5,5.6,21.6
2015-10-04,Admiralty,0.0,29.0,32.3,26.6,6.6,29.2
2015-10-05,Admiralty,0.0,28.0,31.3,26.2,5.3,32.0
2015-10-06,Admiralty,0.0,27.7,32.5,25.6,6.7,23.8
2015-10-07,Admiralty,13.4,27.6,32.3,24.9,5.7,34.6
2015-10-08,Admiralty,0.2,27.7,33.5,25.3,5.2,31.3
2015-10-09,Admiralty,0.0,29.0,33.8,24.8,5.4,22.3
2015-10-10,Admiralty,0.0,29.3,33.6,25.7,5.5,24.1
2015-10-11,Admiralty,0.0,29.7,33.9,27.0,8.4,24.5
2015-10-12,Admiralty,0.0,29.4,34.2,26.9,6.9,31.0
2015-10-13,Admiralty,0.0,28.9,34.0,25.8,7.8,38.5
2015-10-14,Admiralty,0.0,28.7,33.1,26.5,7.4,36.4
2015-10-15,Admiralty,0.0,29.2,33.7,25.9,7.1,23.8
2015-10-16,Admiralty,0.0,29.1,33.2,25.9,7.1,23.4
2015-10-17,Admiralty,0.0,29.5,33.6,26.6,6.4,24.5
2015-10-18,Admiralty,0.0,29.4,32.7,26.4,5.7,22.0
2015-10-19,Admiralty,0.0,29.7,33.4,26.4,5.8,25.6
2015-10-20,Admiralty,0.0,29.4,33.3,26.1,6.3,27.0
2015-10-21,Admiralty,0.0,29.3,33.0,25.4,8.7,33.1
2015-10-22,Admiralty,0.0,29.6,33.5,27.2,6.8,24.1
2015-10-23,Admiralty,0.0,29.7,33.9,27.7,8.7,27.0
2015-10-24,Admiralty,9.8,28.7,31.7,25.4,8.4,38.2
2015-10-25,Admiralty,0.0,28.2,31.5,26.2,5.8,25.6
2015-10-26,Admiralty,0.0,28.9,34.0,26.7,7.7,23.8
2015-10-27,Admiralty,0.0,28.4,33.1,25.6,6.1,28.4
2015-10-28,Admiralty,17.0,26.5,30.8,22.2,8.8,55.8
2015-10-29,Admiralty,0.0,28.3,32.6,24.6,10.0,32.8
2015-10-30,Admiralty,30.8,27.3,33.9,23.5,6.0,27.7
2015-10-31,Admiralty,0.2,26.9,31.6,25.2,6.2,23.0
2015-11-01,Admiralty,13.8,26.9,33.6,24.5,5.4,38.9
2015-11-02,Admiralty,18.8,26.5,32.8,23.8,7.3,25.6
2015-11-03,Admiralty,6.4,27.4,34.1,24.7,6.6,45.4
2015-11-04,Admiralty,0.0,27.4,32.4,25.0,6.3,26.3
2015-11-05,Admiralty,0.0,28.4,32.6,25.3,6.4,23.8
2015-11-06,Admiralty,0.0,28.5,32.5,26.5,7.2,26.6
2015-11-07,Admiralty,33.8,27.3,32.6,23.2,6.8,48.6
2015-11-08,Admiralty,5.8,26.8,31.6,24.7,4.6,21.6
2015-11-09,Admiralty,0.4,27.8,31.7,24.5,6.0,21.6
2015-11-10,Admiralty,0.4,27.7,33.9,25.7,6.3,27.0
2015-11-11,Admiralty,27.4,26.5,33.1,24.3,6.0,47.2
2015-11-12,Admiralty,19.6,27.0,32.2,24.9,6.8,39.6
2015-11-13,Admiralty,0.2,27.1,30.2,25.1,5.7,26.3
2015-11-14,Admiralty,0.0,28.5,33.1,25.4,8.6,33.8
2015-11-15,Admiralty,6.2,27.3,30.3,24.4,5.9,37.4
2015-11-16,Admiralty,38.8,25.6,30.1,23.1,6.4,35.3
2015-11-17,Admiralty,16.4,26.8,32.0,23.2,6.8,27.4
2015-11-18,Admiralty,0.0,28.1,32.3,25.2,9.6,31.3
2015-11-19,Admiralty,1.2,28.0,32.8,24.9,6.4,45.0
2015-11-20,Admiralty,12.6,26.6,31.3,24.8,5.6,40.0
2015-11-21,Admiralty,38.8,26.6,32.3,23.9,5.4,31.0
2015-11-22,Admiralty,0.0,27.8,31.2,25.1,5.9,27.0
2015-11-23,Admiralty,0.2,28.2,34.0,25.6,6.7,26.6
2015-11-24,Admiralty,44.4,26.2,29.7,24.0,5.2,35.3
2015-11-25,Admiralty,0.8,26.9,32.4,24.7,5.7,32.8
2015-11-26,Admiralty,11.8,26.3,30.7,24.4,9.3,32.8
2015-11-27,Admiralty,8.4,26.8,30.5,24.5,6.8,20.2
2015-11-28,Admiralty,1.8,28.0,34.2,25.2,7.0,34.2
2015-11-29,Admiralty,1.0,28.0,32.9,24.9,7.5,30.2
2015-11-30,Admiralty,42.2,27.0,31.4,24.3,6.9,29.5
2015-12-01,Admiralty,27.2,26.0,31.1,23.4,7.6,50.0
2015-12-02,Admiralty,0.0,26.9,31.9,25.1,6.8,32.0
2015-12-03,Admiralty,0.0,28.2,32.6,25.3,8.7,33.1
2015-12-04,Admiralty,15.0,28.0,32.9,25.6,6.6,36.4
2015-12-05,Admiralty,48.2,27.0,32.8,23.8,6.8,34.9
2015-12-06,Admiralty,2.6,27.1,31.8,25.3,7.4,40.7
2015-12-07,Admiralty,0.0,28.1,31.9,25.0,11.7,37.1
2015-12-08,Admiralty,16.8,27.4,32.4,24.5,5.7,55.4
2015-12-09,Admiralty,2.4,27.7,32.4,24.6,7.4,27.0
2015-12-10,Admiralty,22.6,27.3,33.7,24.1,7.1,34.2
2015-12-11,Admiralty,5.2,27.0,30.7,24.7,5.0,32.4
2015-12-12,Admiralty,42.6,26.4,32.1,24.6,6.1,40.7
2015-12-13,Admiralty,14.2,25.3,29.1,23.7,6.8,23.8
2015-12-14,Admiralty,15.8,26.7,31.3,23.8,5.3,33.5
2015-12-15,Admiralty,0.0,27.1,29.4,25.4,7.4,24.8
2015-12-16,Admiralty,1.0,27.3,29.7,23.8,8.4,51.5
2015-12-17,Admiralty,0.0,27.2,29.6,25.7,11.1,47.5
2015-12-18,Admiralty,3.4,27.1,29.7,23.8,11.8,56.5
2015-12-19,Admiralty,0.0,28.0,32.0,25.0,11.9,36.7
2015-12-20,Admiralty,0.0,28.2,31.9,24.9,8.4,33.1
2015-12-21,Admiralty,0.2,28.6,33.5,25.8,7.4,29.2
2015-12-22,Admiralty,0.0,28.9,33.4,26.1,8.1,32.0
2015-12-23,Admiralty,9.4,28.1,32.4,23.3,8.3,37.8
2015-12-24,Admiralty,13.0,26.4,28.1,24.3,7.6,29.9
2015-12-25,Admiralty,6.0,27.4,31.0,24.8,11.4,51.1
2015-12-26,Admiralty,0.0,28.0,31.9,25.7,12.5,43.9
2015-12-27,Admiralty,0.0,28.0,31.3,25.2,11.0,34.6
2015-12-28,Admiralty,2.8,28.0,32.0,25.7,10.3,39.2
2015-12-29,Admiralty,21.2,25.7,28.3,23.7,11.7,43.6
2015-12-30,Admiralty,0.0,27.7,31.6,25.2,14.9,44.6
2015-12-31,Admiralty,0.8,26.7,30.1,25.2,11.4,42.5
2016-01-01,Admiralty,10.4,26.6,28.5,24.5,10.1,41.8
2016-01-02,Admiralty,13.0,25.7,27.9,23.1,7.9,49.3
2016-01-03,Admiralty,0.2,25.8,26.7,25.3,7.9,28.4
2016-01-04,Admiralty,0.4,27.6,31.1,25.2,11.2,34.2
2016-01-05,Admiralty,0.0,28.3,31.9,25.8,12.6,34.6
2016-01-06,Admiralty,0.4,28.2,31.7,26.2,12.6,37.4
2016-01-07,Admiralty,0.0,28.2,32.4,25.7,14.0,37.4
2016-01-08,Admiralty,0.0,28.1,31.9,25.6,13.0,43.9
2016-01-09,Admiralty,0.0,28.2,32.3,25.7,12.6,39.2
2016-01-10,Admiralty,0.0,28.4,32.7,26.1,11.2,36.4
2016-01-11,Admiralty,33.8,28.0,32.2,24.4,8.6,29.2
2016-01-12,Admiralty,0.0,28.5,32.1,26.0,12.6,35.3
2016-01-13,Admiralty,0.0,28.4,32.5,26.3,12.2,36.4
2016-01-14,Admiralty,1.6,28.3,31.4,26.4,10.1,29.9
2016-01-15,Admiralty,16.6,27.2,30.3,24.8,5.8,20.5
2016-01-16,Admiralty,2.0,27.2,32.7,25.2,5.4,31.7
2016-01-17,Admiralty,20.8,26.7,31.2,23.8,6.5,38.9
2016-01-18,Admiralty,14.0,27.9,34.4,25.0,6.1,26.3
2016-01-19,Admiralty,0.0,28.2,31.5,26.1,10.8,35.3
2016-01-20,Admiralty,0.4,28.2,31.5,26.0,7.9,31.7
2016-01-21,Admiralty,0.4,27.9,30.3,26.5,10.4,32.8
2016-01-22,Admiralty,28.2,27.6,31.4,26.1,8.3,33.5
2016-01-23,Admiralty,6.6,27.8,32.3,25.7,11.5,43.6
2016-01-24,Admiralty,0.0,28.4,31.9,26.0,15.8,51.8
2016-01-25,Admiralty,5.0,27.4,31.3,25.3,14.0,64.4
2016-01-26,Admiralty,7.4,27.1,29.5,25.1,11.9,40.7
2016-01-27,Admiralty,0.2,28.2,31.4,25.7,13.0,40.7
2016-01-28,Admiralty,5.4,27.6,32.6,25.0,9.7,30.2
2016-01-29,Admiralty,0.0,27.7,31.5,25.0,10.1,39.6
2016-01-30,Admiralty,0.0,28.4,33.0,25.9,11.5,33.8
2016-01-31,Admiralty,7.6,28.0,31.8,25.9,10.4,38.5
2016-02-01,Admiralty,0.0,28.5,32.4,25.7,14.0,43.2
2016-02-02,Admiralty,6.6,27.4,30.8,24.3,11.5,40.7
2016-02-03,Admiralty,0.0,28.2,32.6,25.6,10.1,36.7
2016-02-04,Admiralty,4.2,27.4,30.5,26.0,8.6,27.0
2016-02-05,Admiralty,3.0,27.6,31.6,25.7,6.8,25.2
2016-02-06,Admiralty,2.6,28.0,31.4,26.1,14.8,44.6
2016-02-07,Admiralty,33.6,26.4,28.1,24.0,18.0,56.2
2016-02-08,Admiralty,0.0,26.8,28.3,25.9,16.6,52.2
2016-02-09,Admiralty,0.0,26.5,28.5,25.2,9.7,27.7
2016-02-10,Admiralty,7.6,26.2,28.0,24.7,12.2,35.3
2016-02-11,Admiralty,0.0,26.9,29.7,24.9,11.2,28.8
2016-02-12,Admiralty,6.2,27.2,31.7,23.6,10.4,40.3
2016-02-13,Admiralty,0.2,28.1,31.8,26.1,14.0,40.3
2016-02-14,Admiralty,41.2,27.1,32.6,24.8,9.4,42.5
2016-02-15,Admiralty,0.0,28.3,32.2,25.6,11.9,34.9
2016-02-16,Admiralty,0.0,28.0,31.4,26.1,16.2,52.2
2016-02-17,Admiralty,0.0,27.6,30.9,25.3,14.8,50.4
2016-02-18,Admiralty,0.0,27.3,30.8,24.6,10.4,45.7
2016-02-19,Admiralty,69.0,24.7,26.7,23.5,7.2,32.8
2016-02-20,Admiralty,1.4,26.1,28.4,24.2,10.4,38.2
2016-02-21,Admiralty,0.0,27.1,31.5,24.6,12.6,42.5
2016-02-22,Admiralty,0.0,27.5,31.3,24.9,13.0,38.5
2016-02-23,Admiralty,0.0,27.4,30.7,25.2,12.6,36.7
2016-02-24,Admiralty,13.4,25.7,29.1,24.0,11.2,34.9
2016-02-25,Admiralty,0.2,27.3,31.0,24.8,18.0,58.0
2016-02-26,Admiralty,0.0,27.6,31.1,25.1,15.1,43.2
2016-02-27,Admiralty,0.0,27.8,31.9,25.1,13.7,43.2
2016-02-28,Admiralty,0.0,27.9,31.4,25.7,15.8,46.8
2016-02-29,Admiralty,0.2,28.1,31.4,26.1,16.9,47.2
2016-03-01,Admiralty,0.0,27.9,31.8,25.7,16.2,44.3
2016-03-02,Admiralty,0.0,27.8,31.1,25.5,17.3,48.6
2016-03-03,Admiralty,0.0,27.8,32.0,25.6,16.2,52.9
2016-03-04,Admiralty,0.6,27.6,30.7,25.8,13.3,37.1
2016-03-05,Admiralty,0.0,28.1,32.3,25.8,12.2,39.2
2016-03-06,Admiralty,0.0,28.6,33.0,26.5,14.0,38.5
2016-03-07,Admiralty,9.4,27.8,31.6,26.0,12.6,37.1
2016-03-08,Admiralty,8.2,27.5,31.7,25.4,8.6,31.3
2016-03-09,Admiralty,0.0,28.9,33.2,26.3,11.2,31.0
2016-03-10,Admiralty,4.0,28.0,34.1,26.3,7.6,26.6
2016-03-11,Admiralty,0.0,28.8,33.8,26.2,12.2,37.4
2016-03-12,Admiralty,0.0,28.5,32.2,25.7,12.2,34.6
2016-03-13,Admiralty,2.2,28.2,32.9,25.2,10.4,35.6
2016-03-14,Admiralty,0.4,28.6,33.9,26.3,9.4,36.4
2016-03-15,Admiralty,0.0,28.6,32.6,26.2,10.8,34.9
2016-03-16,Admiralty,0.0,28.4,34.0,25.1,8.6,26.6
2016-03-17,Admiralty,0.0,28.6,34.4,25.5,11.5,31.7
2016-03-18,Admiralty,0.0,28.7,33.9,25.9,10.4,32.4
2016-03-19,Admiralty,0.0,28.6,33.7,25.6,11.9,33.1
2016-03-20,Admiralty,0.4,28.5,32.5,26.2,9.4,27.0
2016-03-21,Admiralty,16.0,28.4,35.0,24.3,8.6,39.2
2016-03-22,Admiralty,0.2,28.2,31.6,26.8,8.6,41.8
2016-03-23,Admiralty,0.0,28.8,33.5,26.0,9.0,31.3
2016-03-24,Admiralty,0.0,29.0,33.0,26.7,11.9,32.4
2016-03-25,Admiralty,13.4,28.0,34.5,24.3,7.9,40.7
2016-03-26,Admiralty,0.0,28.4,31.5,26.0,13.3,40.7
2016-03-27,Admiralty,0.0,28.7,32.4,26.7,14.0,44.3
2016-03-28,Admiralty,0.0,28.9,32.5,26.6,16.6,44.3
2016-03-29,Admiralty,0.0,28.7,32.5,26.3,13.7,42.5
2016-03-30,Admiralty,0.0,28.6,32.9,26.0,14.4,37.8
2016-03-31,Admiralty,0.0,28.7,32.6,26.1,13.3,33.8
2016-04-01,Admiralty,0.0,29.1,33.9,26.4,13.3,38.5
2016-04-02,Admiralty,0.0,29.2,33.9,26.1,13.0,41.4
2016-04-03,Admiralty,5.2,28.4,33.2,25.2,9.0,28.1
2016-04-04,Admiralty,0.2,29.1,33.0,26.8,11.2,36.4
2016-04-05,Admiralty,0.0,28.7,32.0,26.7,10.4,33.8
2016-04-06,Admiralty,0.0,29.2,34.0,26.2,10.1,32.4
2016-04-07,Admiralty,0.0,29.1,34.7,25.6,8.6,30.6
2016-04-08,Admiralty,0.0,29.5,35.3,26.5,9.7,28.8
2016-04-09,Admiralty,14.0,27.9,32.9,25.3,7.2,33.1
2016-04-10,Admiralty,0.0,29.1,35.2,25.2,9.7,31.3
2016-04-11,Admiralty,0.0,29.6,33.6,27.2,7.6,31.0
2016-04-12,Admiralty,0.6,29.7,34.0,27.0,8.3,36.0
2016-04-13,Admiralty,0.0,29.7,34.3,25.9,8.3,42.1
2016-04-14,Admiralty,0.0,29.8,33.1,27.7,6.1,24.1
2016-04-15,Admiralty,2.4,29.1,32.2,26.3,5.8,23.8
2016-04-16,Admiralty,28.0,29.4,36.3,25.8,6.5,32.8
2016-04-17,Admiralty,11.0,29.3,34.7,25.2,8.3,43.6
2016-04-18,Admiralty,0.2,29.8,35.1,26.2,7.9,26.3
2016-04-19,Admiralty,0.0,30.2,33.8,27.2,13.0,36.0
2016-04-20,Admiralty,0.0,29.4,34.2,27.4,8.3,31.3
2016-04-21,Admiralty,0.0,29.9,33.8,27.0,11.9,33.5
2016-04-22,Admiralty,0.0,29.2,33.7,27.4,8.3,31.7
2016-04-23,Admiralty,1.0,28.7,32.1,27.3,7.2,33.8
2016-04-24,Admiralty,1.4,29.2,33.0,26.7,5.0,23.8
2016-04-25,Admiralty,16.4,28.5,33.2,24.0,5.4,33.8
2016-04-26,Admiralty,2.6,28.6,33.4,26.6,5.0,33.8
2016-04-27,Admiralty,3.6,28.3,34.3,26.3,5.4,32.4
2016-04-28,Admiralty,19.6,28.2,33.4,25.5,6.1,31.3
2016-04-29,Admiralty,9.0,28.0,34.4,25.2,5.4,28.1
2016-04-30,Admiralty,1.2,27.9,35.5,25.2,5.8,40.3
2016-05-01,Admiralty,1.4,29.2,33.7,25.6,6.8,27.4
2016-05-02,Admiralty,7.4,28.3,32.8,26.0,6.1,33.1
2016-05-03,Admiralty,0.0,29.7,34.9,25.5,6.8,28.8
2016-05-04,Admiralty,0.0,30.3,34.6,26.9,10.1,29.5
2016-05-05,Admiralty,15.8,28.9,34.0,25.0,6.5,43.2
2016-05-06,Admiralty,0.0,28.9,35.5,26.6,6.1,41.0
2016-05-07,Admiralty,4.2,28.4,34.3,25.8,5.4,37.8
2016-05-08,Admiralty,0.0,28.8,33.5,26.0,5.4,22.7
2016-05-09,Admiralty,0.0,29.1,33.7,26.0,6.5,50.8
2016-05-10,Admiralty,0.0,29.6,34.2,26.7,7.6,29.5
2016-05-11,Admiralty,29.2,28.6,34.6,24.5,5.8,50.8
2016-05-12,Admiralty,0.2,28.3,33.0,26.6,5.4,25.6
2016-05-13,Admiralty,3.2,28.0,31.1,25.3,5.8,35.3
2016-05-14,Admiralty,16.2,27.3,32.8,24.6,5.0,25.6
2016-05-15,Admiralty,6.6,28.1,34.4,26.0,5.8,25.9
2016-05-16,Admiralty,2.4,28.0,32.5,25.5,7.2,39.6
2016-05-17,Admiralty,3.2,28.6,34.5,26.6,5.4,32.0
2016-05-18,Admiralty,51.0,27.2,31.2,24.8,6.5,34.9
2016-05-19,Admiralty,2.8,28.0,32.5,25.5,5.8,22.0
2016-05-20,Admiralty,0.2,29.2,32.7,26.8,5.4,21.2
2016-05-21,Admiralty,0.2,28.2,30.7,25.0,10.1,40.0
2016-05-22,Admiralty,18.6,28.2,33.7,24.6,8.3,58.0
2016-05-23,Admiralty,0.0,29.8,35.5,25.5,5.8,28.8
2016-05-24,Admiralty,2.2,29.6,32.4,26.3,6.8,39.6
2016-05-25,Admiralty,20.0,29.8,35.0,25.1,6.1,33.1
2016-05-26,Admiralty,2.4,28.6,31.8,26.2,6.8,32.8
2016-05-27,Admiralty,0.0,30.0,33.1,27.9,6.5,30.6
2016-05-28,Admiralty,23.6,28.6,32.5,23.7,5.8,48.2
2016-05-29,Admiralty,0.0,29.8,33.9,26.8,6.1,22.0
2016-05-30,Admiralty,0.2,28.4,33.2,25.5,7.2,47.2
2016-05-31,Admiralty,0.0,28.9,33.5,25.5,7.2,31.3
2016-11-01,Admiralty,20.2,27.2,31.3,23.8,6.8,41.8
2016-11-02,Admiralty,23.4,27.4,30.8,22.1,7.9,58.0
2016-11-03,Admiralty,13.8,27.2,30.3,24.6,9.0,28.8
2016-11-04,Admiralty,0.8,27.7,30.4,25.8,6.5,24.8
2016-11-05,Admiralty,2.4,26.7,28.0,25.5,7.2,29.2
2016-11-06,Admiralty,1.0,28.1,31.7,25.0,8.6,28.1
2016-11-07,Admiralty,1.4,26.8,29.0,25.5,6.5,30.6
2016-11-08,Admiralty,0.0,28.9,34.0,25.2,6.1,21.6
2016-11-09,Admiralty,1.4,28.3,31.5,24.5,7.6,31.0
2016-11-10,Admiralty,2.8,27.5,31.7,24.9,7.2,32.8
2016-11-11,Admiralty,8.8,26.2,30.9,24.6,5.0,40.7
2016-11-12,Admiralty,10.8,26.9,32.9,24.4,5.8,33.5
2016-11-13,Admiralty,4.6,27.2,32.0,25.2,6.5,33.5
2016-11-14,Admiralty,32.2,25.0,26.5,23.3,6.8,41.8
2016-11-15,Admiralty,1.4,27.0,32.0,24.2,7.6,37.1
2016-11-16,Admiralty,0.4,26.8,29.9,23.9,6.5,49.7
2016-11-17,Admiralty,0.2,26.477044348830095,32.9,25.2,6.1,22.7
2016-11-18,Admiralty,15.4,26.9,33.3,24.3,5.8,32.0
2016-11-19,Admiralty,0.4,27.6,31.6,25.3,5.4,21.6
2016-11-20,Admiralty,0.0,27.88120802821347,31.9,25.7,5.8,26.3
2016-11-21,Admiralty,1.6,27.8,30.6,25.5,9.0,31.3
2016-11-22,Admiralty,1.0,27.6,29.1,25.3,5.0,29.9
2016-11-23,Admiralty,6.2,27.419180088478733,31.2,24.5,6.1,33.1
2016-11-24,Admiralty,0.0,27.4,32.7,25.3,7.2,34.9
2016-11-25,Admiralty,8.6,27.5,33.6,24.8,6.1,36.4
2016-11-26,Admiralty,1.4,27.2,31.2,25.5,5.4,28.4
2016-11-27,Admiralty,0.2,27.1,29.7,24.6,9.7,32.4
2016-11-28,Admiralty,0.0,27.3,29.6,25.7,9.7,33.5
2016-11-29,Admiralty,0.2,26.0,27.7,24.6,9.0,32.4
2016-11-30,Admiralty,0.0,27.7,30.9,24.6,10.8,35.3
2016-12-01,Admiralty,13.2,25.4,27.3,24.4,7.9,24.5
2016-12-02,Admiralty,0.8,27.0,31.3,24.3,8.6,32.0
2016-12-03,Admiralty,0.0,28.79330678328654,29.9,25.8,5.4,21.2
2016-12-04,Admiralty,0.0,29.2,34.1,25.7,6.8,25.9
2016-12-05,Admiralty,10.2,28.7,33.7,23.3,8.6,27.7
2016-12-06,Admiralty,0.2,28.4,34.2,23.6,6.8,33.8
2016-12-07,Admiralty,1.4,28.1,32.7,26.3,9.0,28.8
2016-12-08,Admiralty,1.4,28.3,32.0,25.8,8.3,27.7
2016-12-09,Admiralty,6.4,26.8,30.5,25.2,7.2,38.9
2016-12-10,Admiralty,10.6,27.2,29.8,24.3,7.9,32.8
2016-12-11,Admiralty,2.6,25.5,29.0,23.6,9.4,44.6
2016-12-12,Admiralty,0.0,27.9,30.9,25.1,12.6,40.7
2016-12-13,Admiralty,1.2,27.6,31.4,24.3,9.0,37.4
2016-12-14,Admiralty,0.2,27.9,32.3,25.2,7.6,33.8
2016-12-15,Admiralty,0.0,28.5,31.9,26.1,8.3,33.5
2016-12-16,Admiralty,0.0,28.6,32.8,26.1,8.6,29.5
2016-12-17,Admiralty,1.8,26.8,31.8,24.6,9.0,36.7
2016-12-18,Admiralty,15.4,26.6,31.0,22.8,7.9,37.4
2016-12-19,Admiralty,0.8,27.5,31.7,25.0,10.8,36.7
2016-12-20,Admiralty,0.0,28.0,31.8,25.2,14.8,46.1
2016-12-21,Admiralty,3.4,28.1,31.8,25.6,10.4,38.2
2016-12-22,Admiralty,15.6,26.6,32.3,23.7,6.5,34.2
2016-12-23,Admiralty,50.0,26.9,31.5,22.8,7.2,30.6
2016-12-24,Admiralty,16.8,26.3,32.5,23.7,9.0,37.8
2016-12-25,Admiralty,28.8,26.4,31.9,23.0,10.1,39.6
2016-12-26,Admiralty,0.0,26.3,30.0,23.9,10.1,28.4
2016-12-27,Admiralty,1.0,25.7,29.0,24.0,10.1,41.8
2016-12-28,Admiralty,3.6,25.2,27.6,23.2,11.5,40.0
2016-12-29,Admiralty,0.0,27.2,30.6,25.1,9.7,34.2
2016-12-30,Admiralty,0.6,26.8,32.0,24.9,12.2,46.8
2016-12-31,Admiralty,0.0,26.5,29.6,24.5,7.9,40.7
2017-02-01,Admiralty,0.0,26.82017087616248,30.6,24.7,10.1,30.2
2017-02-02,Admiralty,0.2,27.3,31.1,25.3,6.5,24.1
2017-02-03,Admiralty,25.6,27.4,33.1,23.4,9.7,43.6
2017-02-04,Admiralty,14.4,26.8,32.0,23.7,8.6,44.3
2017-02-05,Admiralty,0.0,27.3,32.6,24.9,9.7,27.4
2017-02-06,Admiralty,0.0,27.6,33.4,25.1,9.4,33.1
2017-02-07,Admiralty,22.2,26.0,30.5,23.2,8.3,33.1
2017-02-08,Admiralty,18.4,26.6,32.0,24.1,7.2,31.3
2017-02-09,Admiralty,0.0,27.367003944546045,30.9,25.3,9.0,28.1
2017-02-10,Admiralty,0.0,27.4,31.4,25.0,14.8,38.9
2017-02-11,Admiralty,0.6,26.77910832341277,30.7,25.0,17.3,49.0
2017-02-12,Admiralty,2.4,26.1,29.2,24.3,16.2,59.4
2017-02-13,Admiralty,1.4,26.0,29.0,23.8,14.8,57.2
2017-02-14,Admiralty,2.0,26.1,29.2,23.3,18.7,56.2
2017-02-15,Admiralty,5.4,25.1,28.7,22.6,14.8,44.6
2017-02-16,Admiralty,0.0,26.2,29.4,24.2,15.1,44.3
2017-02-17,Admiralty,0.0,26.8,30.5,24.4,14.0,42.1
2017-02-18,Admiralty,0.0,26.7,30.6,24.6,15.5,40.7
2017-02-19,Admiralty,0.8,27.2,30.6,25.0,13.7,39.6
2017-02-20,Admiralty,0.0,27.3,31.2,25.1,13.0,41.0
2017-02-21,Admiralty,7.4,26.7,31.5,24.8,8.6,28.1
2017-02-22,Admiralty,0.0,27.082047554111004,31.2,25.3,10.1,38.9
2017-02-23,Admiralty,20.8,26.6,32.4,23.6,7.2,32.0
2017-02-24,Admiralty,19.8,24.7,27.4,23.6,6.8,37.4
2017-02-25,Admiralty,0.0,26.6,31.5,23.6,8.3,37.1
2017-02-26,Admiralty,0.0,27.5,31.4,25.2,10.8,38.5
2017-02-27,Admiralty,0.0,27.2,30.2,25.3,14.4,50.0
2017-02-28,Admiralty,12.4,25.833699369713404,29.1,24.2,11.9,54.4
2017-03-01,Admiralty,29.6,24.8,27.4,23.3,9.4,38.2
2017-03-02,Admiralty,0.2,25.27569565586381,29.9,24.4,13.7,46.1
2017-03-03,Admiralty,6.8,25.7,27.9,23.7,11.5,47.2
2017-03-04,Admiralty,29.6,25.3,28.1,23.5,7.6,31.3
2017-03-05,Admiralty,0.8,26.8,30.6,24.3,9.7,30.2
2017-03-06,Admiralty,4.0,26.9,32.3,24.5,8.3,31.7
2017-03-07,Admiralty,10.4,27.1,32.7,24.7,7.2,28.1
2017-03-08,Admiralty,0.2,27.1,31.0,24.5,13.3,38.9
2017-03-09,Admiralty,0.0,27.1,31.4,24.5,14.8,36.0
2017-03-10,Admiralty,0.0,26.9,30.5,24.4,14.4,34.6
2017-03-11,Admiralty,0.0,27.2,31.8,24.8,11.5,47.5
2017-03-12,Admiralty,41.8,26.5,30.4,23.4,6.8,25.9
2017-03-13,Admiralty,0.0,28.2,34.4,25.2,7.6,26.3
2017-03-14,Admiralty,4.4,27.0,30.7,23.7,8.3,35.6
2017-03-15,Admiralty,0.0,29.2,34.8,25.5,6.8,26.6
2017-03-16,Admiralty,20.4,28.66737271314315,32.7,23.4,10.4,30.6
2017-03-17,Admiralty,2.2,26.7,32.6,24.2,6.8,36.7
2017-03-18,Admiralty,0.0,26.693855446686253,31.9,25.1,6.8,24.8
2017-03-19,Admiralty,24.0,27.8,34.0,23.9,6.5,40.3
2017-03-20,Admiralty,13.0,28.407205500111825,29.1,24.1,6.8,34.2
2017-03-21,Admiralty,0.0,28.1,34.0,25.1,8.3,34.2
2017-03-22,Admiralty,5.4,27.5,33.4,24.5,9.0,58.3
2017-03-23,Admiralty,0.0,28.6,33.5,25.7,10.8,34.2
2017-03-24,Admiralty,2.4,28.5,32.7,26.4,8.3,25.2
2017-03-25,Admiralty,46.4,27.1,32.9,23.8,7.6,41.0
2017-03-26,Admiralty,0.0,28.6,33.4,25.5,10.8,39.6
2017-03-27,Admiralty,0.0,28.6,31.7,26.1,10.1,31.7
2017-03-28,Admiralty,2.8,26.2,28.7,24.2,7.6,29.2
2017-03-29,Admiralty,9.2,26.5,31.6,25.1,4.7,26.6
2017-03-30,Admiralty,7.2,25.3,30.7,23.7,6.1,37.8
2017-03-31,Admiralty,0.6,27.2,33.2,24.9,4.7,21.6
2017-04-01,Admiralty,5.2,26.7,31.7,24.5,5.8,31.7
2017-04-02,Admiralty,0.0,27.4,31.6,25.0,8.3,32.0
2017-04-03,Admiralty,1.6,26.9,28.7,24.8,6.8,25.6
2017-04-04,Admiralty,11.2,28.2,31.9,23.3,8.6,39.6
2017-04-05,Admiralty,0.0,28.4,31.6,25.4,10.1,36.0
2017-04-06,Admiralty,3.2,28.6,32.5,26.8,7.6,27.7
2017-04-07,Admiralty,3.6,27.7,33.0,23.9,8.3,48.6
2017-04-08,Admiralty,9.0,26.8,28.9,24.4,6.1,36.7
2017-04-09,Admiralty,0.0,27.6,34.5,24.9,5.8,26.3
2017-04-10,Admiralty,0.0,28.0,32.4,25.3,6.1,25.9
2017-04-11,Admiralty,0.0,28.6,33.3,25.8,7.2,31.3
2017-04-12,Admiralty,0.2,28.5,31.8,25.5,5.4,22.0
2017-04-13,Admiralty,35.2,26.8,30.6,23.3,5.8,33.1
